ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
173965,Uttar Pradesh,Lucknow,Locality_3,Apartment,5.0,564.0,55.58,0.1,2001.0,Furnished,19.0,11.0,24.0,2.0,7.0,High,Yes,No,Clubhouse,South,Broker,Ready_to_Move
184165,Telangana,Warangal,Locality_33,Independent House,1.0,1160.0,173.28,0.15,2014.0,Semi-furnished,19.0,28.0,11.0,10.0,2.0,Low,Yes,Yes,"Gym, Playground, Pool, Garden",West,Broker,Ready_to_Move
23894,Kerala,Kochi,Locality_95,Villa,5.0,1679.0,84.93,0.05,2015.0,Furnished,12.0,10.0,10.0,10.0,4.0,Medium,No,Yes,Garden,South,Builder,Ready_to_Move
105906,Madhya Pradesh,Indore,Locality_305,Apartment,5.0,3320.0,409.71,0.12,2008.0,Furnished,7.0,28.0,17.0,7.0,8.0,High,No,No,"Garden, Clubhouse, Playground, Gym",South,Owner,Ready_to_Move
202235,Haryana,Gurgaon,Locality_312,Villa,2.0,1479.0,349.66,0.24,2020.0,Unfurnished,5.0,17.0,5.0,9.0,2.0,Medium,Yes,No,Garden,South,Builder,Under_Construction
16562,Tamil Nadu,Coimbatore,Locality_389,Apartment,5.0,2503.0,414.33,0.17,1995.0,Furnished,11.0,20.0,30.0,1.0,2.0,Medium,No,No,"Garden, Playground, Clubhouse, Pool",South,Builder,Under_Construction
239425,Andhra Pradesh,Vijayawada,Locality_170,Independent House,3.0,4809.0,91.88,0.02,2017.0,Furnished,7.0,2.0,8.0,9.0,2.0,Medium,Yes,Yes,"Playground, Clubhouse, Gym, Pool, Garden",East,Owner,Ready_to_Move
7321,West Bengal,Kolkata,Locality_145,Independent House,5.0,2625.0,90.07,0.03,2002.0,Furnished,28.0,14.0,23.0,3.0,4.0,Low,No,No,"Pool, Gym, Playground",North,Builder,Under_Construction
136885,Telangana,Warangal,Locality_103,Independent House,4.0,2595.0,444.46,0.17,2022.0,Furnished,26.0,17.0,3.0,9.0,7.0,Low,No,No,Playground,West,Owner,Under_Construction
97060,Uttarakhand,Haridwar,Locality_198,Independent House,3.0,3298.0,246.39,0.07,2013.0,Semi-furnished,17.0,8.0,12.0,9.0,10.0,Medium,No,Yes,Pool,North,Builder,Under_Construction
163553,Uttar Pradesh,Lucknow,Locality_308,Villa,1.0,2926.0,236.15,0.08,1998.0,Semi-furnished,15.0,20.0,27.0,3.0,10.0,Medium,Yes,Yes,"Garden, Gym, Pool",North,Broker,Ready_to_Move
132076,Uttar Pradesh,Noida,Locality_198,Independent House,4.0,2562.0,165.96,0.06,2013.0,Furnished,29.0,25.0,12.0,3.0,4.0,Medium,No,Yes,Clubhouse,East,Broker,Ready_to_Move
130051,Gujarat,Surat,Locality_418,Apartment,5.0,4292.0,60.45,0.01,2022.0,Furnished,30.0,15.0,3.0,1.0,3.0,Low,No,Yes,Playground,South,Broker,Under_Construction
53129,Delhi,Dwarka,Locality_114,Independent House,3.0,4731.0,96.98,0.02,2003.0,Unfurnished,22.0,29.0,22.0,1.0,3.0,High,No,Yes,"Playground, Clubhouse, Pool, Garden, Gym",East,Broker,Under_Construction
68034,Maharashtra,Mumbai,Locality_381,Apartment,3.0,756.0,403.39,0.53,2021.0,Semi-furnished,12.0,2.0,4.0,10.0,1.0,Medium,Yes,No,Garden,North,Broker,Under_Construction
237065,Telangana,Hyderabad,Locality_299,Apartment,5.0,2581.0,477.14,0.18,1996.0,Furnished,8.0,30.0,29.0,1.0,6.0,Low,Yes,No,"Gym, Clubhouse",North,Owner,Ready_to_Move
83632,Andhra Pradesh,Vijayawada,Locality_63,Apartment,3.0,1985.0,305.67,0.15,2013.0,Unfurnished,27.0,6.0,12.0,1.0,1.0,Medium,No,No,"Gym, Garden, Playground",East,Owner,Under_Construction
84137,West Bengal,Kolkata,Locality_215,Apartment,1.0,3242.0,211.29,0.07,1998.0,Furnished,26.0,21.0,27.0,10.0,10.0,Low,Yes,No,"Garden, Playground, Gym",South,Builder,Ready_to_Move
215472,Odisha,Bhubaneswar,Locality_144,Independent House,2.0,2225.0,439.83,0.2,2015.0,Furnished,14.0,25.0,10.0,2.0,10.0,High,Yes,Yes,"Clubhouse, Pool, Playground, Gym",South,Builder,Under_Construction
99981,Chhattisgarh,Bilaspur,Locality_144,Apartment,4.0,799.0,29.92,0.04,1998.0,Semi-furnished,10.0,14.0,27.0,4.0,8.0,High,Yes,Yes,Gym,East,Builder,Under_Construction
4901,Karnataka,Mysore,Locality_195,Independent House,4.0,2662.0,78.2,0.03,2004.0,Furnished,25.0,1.0,21.0,7.0,8.0,Medium,Yes,Yes,Garden,North,Builder,Ready_to_Move
179462,Kerala,Kochi,Locality_194,Independent House,2.0,2059.0,258.54,0.13,1995.0,Furnished,24.0,16.0,30.0,8.0,1.0,Medium,No,No,"Garden, Clubhouse",South,Owner,Ready_to_Move
172282,Maharashtra,Nagpur,Locality_36,Independent House,4.0,4183.0,451.56,0.11,2012.0,Unfurnished,2.0,20.0,13.0,3.0,8.0,High,No,Yes,"Pool, Clubhouse",West,Broker,Under_Construction
128999,Uttar Pradesh,Noida,Locality_305,Villa,1.0,3923.0,212.83,0.05,2001.0,Unfurnished,24.0,2.0,24.0,9.0,6.0,Low,No,Yes,"Playground, Clubhouse",East,Broker,Under_Construction
3983,Jharkhand,Jamshedpur,Locality_309,Villa,5.0,4599.0,333.39,0.07,2001.0,Furnished,10.0,3.0,24.0,2.0,7.0,Medium,Yes,Yes,"Clubhouse, Playground",South,Builder,Ready_to_Move
222533,Maharashtra,Nagpur,Locality_350,Villa,2.0,2718.0,10.76,0.0,2007.0,Unfurnished,3.0,3.0,18.0,8.0,2.0,Low,No,No,"Playground, Clubhouse",North,Broker,Under_Construction
239085,Punjab,Amritsar,Locality_140,Independent House,2.0,4500.0,492.51,0.11,1994.0,Furnished,2.0,8.0,31.0,9.0,9.0,Low,No,Yes,"Playground, Clubhouse, Gym",East,Broker,Ready_to_Move
37192,Punjab,Amritsar,Locality_253,Villa,1.0,2095.0,299.98,0.14,1997.0,Unfurnished,14.0,30.0,28.0,7.0,9.0,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Garden",West,Owner,Under_Construction
96923,Telangana,Warangal,Locality_18,Apartment,5.0,1687.0,188.56,0.11,1996.0,Unfurnished,15.0,19.0,29.0,1.0,6.0,Medium,No,No,"Garden, Pool, Gym, Playground, Clubhouse",West,Owner,Under_Construction
30232,Kerala,Trivandrum,Locality_170,Independent House,5.0,1922.0,186.72,0.1,2006.0,Furnished,24.0,30.0,19.0,10.0,6.0,Low,Yes,Yes,"Gym, Pool, Garden, Playground",North,Builder,Ready_to_Move
133823,Telangana,Hyderabad,Locality_309,Villa,5.0,2907.0,183.03,0.06,1994.0,Unfurnished,17.0,22.0,31.0,10.0,6.0,Medium,Yes,No,Garden,East,Broker,Under_Construction
54276,Delhi,New Delhi,Locality_393,Independent House,2.0,3161.0,357.39,0.11,2019.0,Furnished,20.0,26.0,6.0,10.0,9.0,Low,No,Yes,"Clubhouse, Pool, Gym, Garden, Playground",South,Owner,Ready_to_Move
119748,Uttar Pradesh,Noida,Locality_165,Independent House,5.0,3866.0,446.05,0.12,2007.0,Semi-furnished,2.0,12.0,18.0,7.0,9.0,Medium,Yes,Yes,"Gym, Playground",East,Owner,Under_Construction
10698,Karnataka,Mysore,Locality_384,Independent House,2.0,4171.0,409.83,0.1,2006.0,Unfurnished,11.0,6.0,19.0,9.0,10.0,Low,Yes,Yes,Gym,North,Broker,Under_Construction
184923,Bihar,Patna,Locality_108,Villa,1.0,2589.0,17.34,0.01,2013.0,Furnished,26.0,7.0,12.0,10.0,2.0,High,No,Yes,"Gym, Pool, Clubhouse",West,Owner,Ready_to_Move
26447,Bihar,Patna,Locality_91,Independent House,3.0,1882.0,350.24,0.19,2008.0,Unfurnished,12.0,7.0,17.0,2.0,2.0,Low,Yes,Yes,"Playground, Pool, Garden, Gym, Clubhouse",West,Builder,Under_Construction
114332,Odisha,Cuttack,Locality_59,Villa,4.0,3352.0,448.36,0.13,2021.0,Furnished,13.0,19.0,4.0,10.0,10.0,Medium,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",South,Builder,Ready_to_Move
155333,Delhi,New Delhi,Locality_7,Villa,3.0,1436.0,492.56,0.34,2004.0,Furnished,14.0,26.0,21.0,10.0,4.0,Low,Yes,Yes,Garden,West,Owner,Under_Construction
322,Bihar,Patna,Locality_423,Independent House,2.0,4302.0,435.59,0.1,2008.0,Unfurnished,11.0,14.0,17.0,10.0,9.0,Low,Yes,No,"Playground, Pool, Clubhouse, Gym, Garden",East,Broker,Ready_to_Move
32675,Rajasthan,Jaipur,Locality_117,Villa,3.0,2626.0,247.0,0.09,2021.0,Unfurnished,18.0,28.0,4.0,4.0,7.0,Medium,No,No,"Pool, Garden",East,Owner,Under_Construction
121778,Punjab,Ludhiana,Locality_240,Apartment,5.0,2414.0,195.82,0.08,1990.0,Unfurnished,5.0,18.0,35.0,2.0,8.0,Low,No,Yes,"Clubhouse, Garden, Pool, Gym, Playground",East,Builder,Under_Construction
20513,Chhattisgarh,Raipur,Locality_175,Independent House,5.0,1692.0,359.18,0.21,2014.0,Semi-furnished,21.0,3.0,11.0,8.0,7.0,High,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",South,Owner,Under_Construction
148446,Odisha,Cuttack,Locality_110,Apartment,5.0,2987.0,116.16,0.04,2003.0,Unfurnished,30.0,10.0,22.0,5.0,6.0,Low,Yes,No,"Pool, Garden",South,Broker,Under_Construction
201094,Rajasthan,Jodhpur,Locality_292,Independent House,3.0,4421.0,184.02,0.04,2001.0,Semi-furnished,26.0,16.0,24.0,6.0,7.0,Low,Yes,No,"Pool, Garden",North,Builder,Ready_to_Move
176085,Uttarakhand,Dehradun,Locality_281,Villa,3.0,1360.0,102.39,0.08,2009.0,Unfurnished,1.0,9.0,16.0,6.0,9.0,High,Yes,No,"Pool, Clubhouse, Gym",South,Broker,Ready_to_Move
132126,Jharkhand,Ranchi,Locality_250,Independent House,4.0,614.0,56.19,0.09,2009.0,Semi-furnished,5.0,15.0,16.0,9.0,9.0,High,Yes,No,"Gym, Playground, Pool, Garden, Clubhouse",South,Builder,Under_Construction
231266,Madhya Pradesh,Bhopal,Locality_15,Villa,3.0,3246.0,26.78,0.01,1996.0,Semi-furnished,29.0,18.0,29.0,4.0,6.0,Low,Yes,No,Pool,South,Broker,Ready_to_Move
81529,Punjab,Amritsar,Locality_402,Apartment,2.0,2937.0,443.45,0.15,2021.0,Unfurnished,26.0,12.0,4.0,9.0,10.0,Low,Yes,Yes,"Garden, Clubhouse, Gym, Playground, Pool",East,Builder,Under_Construction
32096,Uttarakhand,Haridwar,Locality_271,Villa,5.0,1614.0,216.32,0.13,2005.0,Semi-furnished,8.0,23.0,20.0,3.0,1.0,High,Yes,No,"Playground, Pool, Clubhouse, Gym, Garden",North,Broker,Ready_to_Move
94625,Haryana,Faridabad,Locality_313,Independent House,3.0,896.0,169.28,0.19,2011.0,Furnished,3.0,17.0,14.0,4.0,4.0,Low,No,Yes,Garden,South,Builder,Ready_to_Move
107184,Tamil Nadu,Chennai,Locality_16,Villa,5.0,575.0,258.04,0.45,2012.0,Furnished,26.0,9.0,13.0,8.0,8.0,High,Yes,Yes,"Gym, Garden, Pool",South,Broker,Ready_to_Move
149344,Odisha,Bhubaneswar,Locality_417,Villa,4.0,2264.0,258.27,0.11,2019.0,Furnished,26.0,6.0,6.0,3.0,6.0,Low,Yes,Yes,"Clubhouse, Garden, Pool, Playground, Gym",West,Builder,Under_Construction
133078,Jharkhand,Ranchi,Locality_178,Independent House,1.0,544.0,446.3,0.82,2001.0,Unfurnished,8.0,6.0,24.0,2.0,4.0,Low,No,Yes,"Playground, Clubhouse, Garden, Gym",North,Builder,Ready_to_Move
209370,Rajasthan,Jaipur,Locality_347,Independent House,2.0,3313.0,26.84,0.01,2022.0,Unfurnished,18.0,2.0,3.0,2.0,2.0,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Garden",East,Builder,Under_Construction
231743,Maharashtra,Pune,Locality_222,Apartment,3.0,2021.0,473.38,0.23,2008.0,Furnished,0.0,7.0,17.0,1.0,1.0,Medium,Yes,Yes,"Playground, Garden",South,Owner,Under_Construction
139799,Haryana,Faridabad,Locality_192,Independent House,1.0,2220.0,127.36,0.06,2004.0,Semi-furnished,13.0,9.0,21.0,7.0,10.0,Low,Yes,No,"Clubhouse, Pool, Garden, Playground",East,Builder,Ready_to_Move
143338,Telangana,Hyderabad,Locality_189,Independent House,1.0,4958.0,285.87,0.06,2021.0,Unfurnished,23.0,26.0,4.0,5.0,6.0,Medium,Yes,No,Pool,South,Builder,Under_Construction
212213,Gujarat,Ahmedabad,Locality_62,Independent House,5.0,1365.0,421.86,0.31,2012.0,Furnished,9.0,6.0,13.0,3.0,5.0,Low,No,Yes,"Gym, Pool, Garden, Clubhouse, Playground",South,Builder,Ready_to_Move
12917,West Bengal,Durgapur,Locality_142,Apartment,1.0,3317.0,136.87,0.04,2000.0,Furnished,28.0,20.0,25.0,4.0,6.0,Low,Yes,Yes,"Gym, Playground",North,Builder,Under_Construction
79555,Andhra Pradesh,Vijayawada,Locality_314,Apartment,1.0,1884.0,105.37,0.06,2018.0,Unfurnished,7.0,20.0,7.0,3.0,10.0,High,No,Yes,"Garden, Playground",North,Builder,Ready_to_Move
133886,West Bengal,Durgapur,Locality_253,Independent House,3.0,623.0,466.21,0.75,1998.0,Unfurnished,4.0,24.0,27.0,6.0,2.0,Low,No,No,"Pool, Garden",West,Broker,Under_Construction
179700,Chhattisgarh,Raipur,Locality_359,Villa,4.0,1542.0,402.61,0.26,2019.0,Furnished,17.0,2.0,6.0,3.0,5.0,High,No,No,Pool,West,Broker,Under_Construction
13328,Tamil Nadu,Chennai,Locality_122,Apartment,5.0,3133.0,191.72,0.06,1997.0,Unfurnished,5.0,21.0,28.0,2.0,5.0,Low,Yes,No,Gym,East,Broker,Ready_to_Move
239047,Karnataka,Bangalore,Locality_175,Apartment,3.0,3934.0,130.34,0.03,1996.0,Unfurnished,16.0,4.0,29.0,2.0,5.0,Medium,Yes,Yes,"Clubhouse, Playground, Gym",East,Broker,Ready_to_Move
204203,Tamil Nadu,Chennai,Locality_68,Apartment,2.0,1589.0,20.3,0.01,1992.0,Semi-furnished,0.0,2.0,33.0,1.0,9.0,High,Yes,No,"Playground, Gym",South,Owner,Under_Construction
138975,Bihar,Patna,Locality_129,Apartment,5.0,4309.0,412.69,0.1,2017.0,Unfurnished,25.0,4.0,8.0,5.0,7.0,High,Yes,No,"Playground, Garden, Gym, Pool",South,Builder,Under_Construction
238038,Bihar,Patna,Locality_46,Apartment,5.0,1390.0,193.87,0.14,1990.0,Furnished,12.0,20.0,35.0,7.0,3.0,Medium,No,Yes,"Playground, Gym",West,Builder,Under_Construction
227447,Karnataka,Mysore,Locality_238,Independent House,3.0,3376.0,317.28,0.09,2010.0,Furnished,8.0,18.0,15.0,3.0,2.0,Medium,Yes,No,Garden,East,Broker,Ready_to_Move
235383,Punjab,Ludhiana,Locality_478,Independent House,1.0,1735.0,161.92,0.09,2011.0,Furnished,5.0,15.0,14.0,4.0,7.0,Low,No,No,"Playground, Gym, Clubhouse, Pool, Garden",South,Owner,Ready_to_Move
38669,Jharkhand,Jamshedpur,Locality_404,Villa,1.0,2759.0,352.18,0.13,1992.0,Furnished,17.0,7.0,33.0,6.0,2.0,Medium,No,Yes,Garden,North,Owner,Under_Construction
66865,Assam,Silchar,Locality_270,Independent House,3.0,1928.0,194.04,0.1,1996.0,Semi-furnished,12.0,1.0,29.0,8.0,2.0,Medium,Yes,Yes,"Playground, Pool, Clubhouse, Garden, Gym",West,Builder,Ready_to_Move
44360,Kerala,Kochi,Locality_261,Independent House,2.0,530.0,461.17,0.87,2007.0,Semi-furnished,28.0,1.0,18.0,1.0,4.0,High,Yes,Yes,Clubhouse,North,Owner,Under_Construction
235320,Chhattisgarh,Raipur,Locality_363,Independent House,5.0,1166.0,343.75,0.29,2016.0,Semi-furnished,1.0,2.0,9.0,8.0,1.0,Medium,Yes,No,"Pool, Garden",South,Owner,Under_Construction
164725,Chhattisgarh,Raipur,Locality_309,Independent House,4.0,3105.0,281.94,0.09,1999.0,Furnished,13.0,17.0,26.0,3.0,8.0,High,Yes,Yes,"Garden, Clubhouse",South,Owner,Under_Construction
95320,Telangana,Warangal,Locality_45,Villa,4.0,2474.0,241.06,0.1,2012.0,Semi-furnished,15.0,4.0,13.0,4.0,2.0,Low,No,Yes,"Clubhouse, Garden, Playground, Gym",North,Broker,Ready_to_Move
46617,Haryana,Faridabad,Locality_429,Independent House,1.0,1607.0,351.53,0.22,2022.0,Unfurnished,20.0,1.0,3.0,6.0,10.0,Low,Yes,Yes,"Pool, Gym, Garden, Clubhouse",South,Broker,Under_Construction
193843,Madhya Pradesh,Bhopal,Locality_34,Independent House,1.0,2171.0,387.94,0.18,2015.0,Furnished,25.0,5.0,10.0,4.0,2.0,Low,Yes,Yes,"Pool, Garden, Clubhouse, Gym, Playground",West,Broker,Under_Construction
25555,Telangana,Hyderabad,Locality_243,Apartment,4.0,3709.0,244.34,0.07,2007.0,Semi-furnished,23.0,22.0,18.0,1.0,3.0,High,No,Yes,"Clubhouse, Pool, Garden, Gym, Playground",North,Owner,Ready_to_Move
161214,Haryana,Gurgaon,Locality_2,Villa,3.0,3480.0,316.74,0.09,2009.0,Furnished,9.0,11.0,16.0,9.0,9.0,Low,No,Yes,"Gym, Playground",North,Owner,Under_Construction
206390,Tamil Nadu,Coimbatore,Locality_99,Villa,4.0,3767.0,405.93,0.11,2020.0,Unfurnished,27.0,27.0,5.0,7.0,7.0,Low,Yes,No,"Playground, Clubhouse, Pool",West,Broker,Under_Construction
167781,Maharashtra,Pune,Locality_2,Independent House,5.0,4109.0,35.97,0.01,1990.0,Semi-furnished,27.0,6.0,35.0,6.0,2.0,High,No,No,Pool,West,Broker,Ready_to_Move
161597,Bihar,Patna,Locality_364,Independent House,3.0,1752.0,281.78,0.16,2016.0,Unfurnished,19.0,10.0,9.0,9.0,9.0,High,Yes,Yes,"Playground, Pool, Garden, Gym, Clubhouse",South,Owner,Under_Construction
113381,Andhra Pradesh,Vijayawada,Locality_321,Apartment,3.0,860.0,214.04,0.25,2017.0,Unfurnished,30.0,19.0,8.0,8.0,2.0,Medium,Yes,Yes,"Garden, Pool, Clubhouse, Gym",North,Broker,Ready_to_Move
151907,Tamil Nadu,Chennai,Locality_270,Independent House,4.0,2009.0,324.58,0.16,2021.0,Semi-furnished,4.0,20.0,4.0,10.0,4.0,Low,No,No,"Playground, Gym, Pool, Garden, Clubhouse",East,Broker,Ready_to_Move
218644,Rajasthan,Jaipur,Locality_69,Apartment,2.0,2713.0,132.82,0.05,2019.0,Furnished,28.0,27.0,6.0,10.0,10.0,Low,No,No,"Pool, Playground, Garden, Gym, Clubhouse",East,Builder,Ready_to_Move
185862,Kerala,Kochi,Locality_9,Independent House,4.0,4462.0,368.36,0.08,2012.0,Semi-furnished,23.0,17.0,13.0,8.0,3.0,Medium,No,Yes,"Pool, Garden, Gym",East,Builder,Under_Construction
104758,Bihar,Patna,Locality_278,Villa,5.0,3888.0,303.07,0.08,2000.0,Semi-furnished,0.0,8.0,25.0,10.0,7.0,Low,Yes,No,"Pool, Playground, Garden",North,Owner,Under_Construction
159560,Odisha,Cuttack,Locality_7,Villa,3.0,2872.0,317.08,0.11,1999.0,Furnished,18.0,16.0,26.0,1.0,5.0,Medium,No,Yes,"Garden, Gym, Clubhouse, Playground",East,Owner,Under_Construction
232026,Assam,Guwahati,Locality_352,Apartment,4.0,1325.0,494.22,0.37,2003.0,Unfurnished,21.0,4.0,22.0,10.0,4.0,Medium,Yes,Yes,"Playground, Gym, Clubhouse",South,Builder,Ready_to_Move
140326,Uttar Pradesh,Noida,Locality_90,Apartment,5.0,3442.0,178.5,0.05,2011.0,Semi-furnished,19.0,16.0,14.0,3.0,4.0,High,No,Yes,"Playground, Clubhouse",West,Broker,Ready_to_Move
61404,West Bengal,Durgapur,Locality_368,Apartment,4.0,4482.0,370.84,0.08,2005.0,Unfurnished,16.0,6.0,20.0,2.0,3.0,Medium,Yes,No,"Gym, Playground, Pool",South,Builder,Ready_to_Move
52297,Bihar,Gaya,Locality_169,Apartment,3.0,2334.0,205.02,0.09,2007.0,Unfurnished,13.0,1.0,18.0,2.0,2.0,Low,Yes,Yes,Gym,East,Broker,Under_Construction
8940,Chhattisgarh,Bilaspur,Locality_360,Independent House,4.0,2926.0,49.84,0.02,2005.0,Furnished,1.0,13.0,20.0,7.0,8.0,Low,Yes,No,"Playground, Gym, Garden",East,Builder,Under_Construction
170181,Chhattisgarh,Bilaspur,Locality_76,Apartment,1.0,4239.0,193.05,0.05,2016.0,Furnished,8.0,23.0,9.0,2.0,5.0,Medium,Yes,No,Gym,North,Owner,Ready_to_Move
122388,Punjab,Ludhiana,Locality_4,Villa,5.0,3279.0,399.9,0.12,2006.0,Furnished,9.0,6.0,19.0,10.0,1.0,High,No,Yes,"Gym, Playground, Clubhouse, Pool, Garden",North,Builder,Under_Construction
30775,Haryana,Faridabad,Locality_295,Apartment,5.0,4335.0,245.54,0.06,2001.0,Semi-furnished,3.0,18.0,24.0,5.0,10.0,High,Yes,Yes,"Gym, Playground, Clubhouse, Garden, Pool",East,Owner,Ready_to_Move
36706,Telangana,Warangal,Locality_194,Apartment,3.0,697.0,102.2,0.15,1995.0,Furnished,5.0,9.0,30.0,8.0,6.0,Medium,Yes,Yes,Gym,North,Owner,Ready_to_Move
131943,Uttarakhand,Dehradun,Locality_373,Independent House,4.0,1010.0,199.01,0.2,1991.0,Unfurnished,18.0,20.0,34.0,10.0,5.0,High,No,Yes,"Pool, Garden",West,Builder,Ready_to_Move
4083,Tamil Nadu,Chennai,Locality_395,Independent House,2.0,1022.0,437.4,0.43,1996.0,Furnished,5.0,24.0,29.0,3.0,3.0,Medium,Yes,Yes,"Garden, Clubhouse, Pool",North,Owner,Under_Construction
19610,Delhi,Dwarka,Locality_304,Independent House,1.0,2099.0,436.53,0.21,2008.0,Unfurnished,3.0,21.0,17.0,7.0,6.0,Medium,Yes,Yes,"Pool, Gym, Playground",South,Broker,Ready_to_Move
222271,Andhra Pradesh,Vishakhapatnam,Locality_279,Apartment,2.0,4059.0,370.77,0.09,1995.0,Unfurnished,6.0,26.0,30.0,10.0,9.0,Low,Yes,No,"Clubhouse, Pool, Playground",East,Broker,Under_Construction
185426,Jharkhand,Jamshedpur,Locality_428,Villa,5.0,2458.0,374.92,0.15,2000.0,Furnished,3.0,7.0,25.0,8.0,1.0,High,No,Yes,"Clubhouse, Garden, Playground, Pool, Gym",East,Builder,Under_Construction
27106,Assam,Guwahati,Locality_194,Independent House,2.0,2556.0,499.73,0.2,2012.0,Furnished,10.0,26.0,13.0,9.0,2.0,Low,Yes,No,Gym,South,Broker,Under_Construction
61747,Haryana,Gurgaon,Locality_107,Apartment,3.0,1678.0,419.26,0.25,2000.0,Semi-furnished,25.0,19.0,25.0,6.0,8.0,Medium,No,Yes,Playground,South,Owner,Under_Construction
105237,Odisha,Bhubaneswar,Locality_155,Villa,4.0,1511.0,296.79,0.2,1997.0,Semi-furnished,15.0,4.0,28.0,4.0,4.0,Low,No,Yes,"Clubhouse, Playground",South,Broker,Ready_to_Move
128655,Madhya Pradesh,Indore,Locality_469,Apartment,5.0,536.0,476.55,0.89,2019.0,Furnished,5.0,12.0,6.0,9.0,5.0,Medium,Yes,No,"Playground, Garden, Clubhouse, Gym, Pool",East,Broker,Under_Construction
226761,Bihar,Gaya,Locality_350,Apartment,2.0,2051.0,410.12,0.2,2009.0,Semi-furnished,28.0,25.0,16.0,6.0,9.0,Medium,No,No,Gym,South,Broker,Ready_to_Move
142796,Kerala,Kochi,Locality_404,Independent House,4.0,3246.0,400.3,0.12,2022.0,Semi-furnished,18.0,9.0,3.0,3.0,2.0,High,No,Yes,Pool,North,Broker,Ready_to_Move
183232,Punjab,Amritsar,Locality_156,Villa,4.0,4786.0,417.24,0.09,2020.0,Unfurnished,11.0,9.0,5.0,6.0,6.0,Medium,No,Yes,"Garden, Gym",East,Broker,Under_Construction
79452,West Bengal,Kolkata,Locality_19,Apartment,5.0,1351.0,306.22,0.23,2014.0,Unfurnished,13.0,3.0,11.0,5.0,7.0,Low,Yes,No,"Pool, Playground",North,Builder,Under_Construction
44043,Uttar Pradesh,Lucknow,Locality_488,Independent House,4.0,2823.0,235.41,0.08,1992.0,Furnished,18.0,21.0,33.0,2.0,3.0,Medium,No,Yes,"Pool, Gym, Playground",East,Broker,Ready_to_Move
183838,Odisha,Bhubaneswar,Locality_164,Villa,3.0,3235.0,299.07,0.09,2014.0,Unfurnished,23.0,13.0,11.0,5.0,5.0,Low,No,Yes,Playground,West,Builder,Under_Construction
75001,Gujarat,Ahmedabad,Locality_453,Independent House,2.0,1471.0,265.48,0.18,2003.0,Unfurnished,30.0,23.0,22.0,2.0,7.0,Medium,Yes,No,"Gym, Garden, Pool",West,Owner,Ready_to_Move
41703,Tamil Nadu,Chennai,Locality_26,Villa,5.0,712.0,338.92,0.48,2012.0,Furnished,28.0,20.0,13.0,2.0,4.0,Medium,Yes,Yes,"Gym, Garden",North,Owner,Under_Construction
11937,Punjab,Ludhiana,Locality_272,Apartment,5.0,2563.0,105.05,0.04,2000.0,Unfurnished,16.0,14.0,25.0,7.0,7.0,High,Yes,Yes,"Pool, Clubhouse, Garden, Gym",West,Owner,Under_Construction
172540,Assam,Silchar,Locality_84,Independent House,4.0,2406.0,140.26,0.06,2000.0,Unfurnished,15.0,11.0,25.0,2.0,3.0,Low,Yes,No,Pool,West,Broker,Under_Construction
117521,Uttar Pradesh,Noida,Locality_148,Independent House,5.0,3259.0,483.51,0.15,1995.0,Semi-furnished,8.0,19.0,30.0,4.0,9.0,High,Yes,No,"Gym, Garden, Playground, Clubhouse, Pool",West,Owner,Under_Construction
44141,Assam,Silchar,Locality_48,Villa,4.0,2570.0,336.33,0.13,1997.0,Semi-furnished,11.0,8.0,28.0,6.0,4.0,High,No,No,"Pool, Gym, Garden, Clubhouse",East,Owner,Ready_to_Move
121608,Telangana,Hyderabad,Locality_285,Villa,4.0,1727.0,18.57,0.01,2008.0,Semi-furnished,15.0,14.0,17.0,6.0,7.0,Medium,Yes,No,"Gym, Clubhouse, Playground",South,Owner,Ready_to_Move
135074,Chhattisgarh,Raipur,Locality_453,Independent House,1.0,3562.0,102.31,0.03,1998.0,Semi-furnished,25.0,14.0,27.0,7.0,6.0,High,Yes,No,"Clubhouse, Playground, Garden",South,Builder,Ready_to_Move
45938,Uttarakhand,Dehradun,Locality_338,Apartment,3.0,2407.0,444.1,0.18,2000.0,Unfurnished,30.0,15.0,25.0,6.0,9.0,Medium,Yes,Yes,"Clubhouse, Pool, Garden, Playground, Gym",North,Owner,Under_Construction
189209,Odisha,Bhubaneswar,Locality_50,Apartment,5.0,3393.0,44.71,0.01,2007.0,Semi-furnished,21.0,26.0,18.0,10.0,10.0,Medium,Yes,No,"Pool, Gym, Garden, Playground",West,Owner,Ready_to_Move
167206,West Bengal,Durgapur,Locality_337,Villa,3.0,2807.0,76.88,0.03,2006.0,Unfurnished,8.0,13.0,19.0,5.0,9.0,Medium,Yes,Yes,"Pool, Playground, Garden, Gym, Clubhouse",West,Broker,Ready_to_Move
